Churn,Account Length,Messages,Day Mins,Eve Mins,Night Mins,Intern. Min,CallCenter enquiry,Call Plan,Message Plan
0,120,0,149.2,193.6,248.9,11.1,1,0,0
0,103,0,206.5,180.2,220.6,12.2,3,0,0
0,164,27,159.7,168.8,244.1,9.6,3,0,1
0,116,27,204.7,209.4,212.9,7,2,0,1
0,121,0,213.2,120.7,244.4,7.5,1,0,0
0,55,0,269.6,171.7,219,8.2,1,1,0
0,183,0,116.7,213.8,214.3,9.7,2,0,0
0,104,0,263.4,235.5,102,13,0,0,0
0,90,0,140.2,213.9,120,7.1,1,0,0
0,82,0,197.7,127.6,142.1,13.5,1,0,0
0,101,0,136.2,220.9,196.9,13.3,3,0,0
0,9,16,88.5,178.8,228.7,11.5,2,0,1
0,97,0,215.3,242.4,279.8,12.1,0,0,0
1,94,0,269.2,193.8,257.6,8.9,3,0,0
0,127,25,203.8,267.1,225.1,7.3,0,0,1
0,125,34,268.4,222.2,117.6,10.3,0,0,1
0,140,0,159.1,269.8,220.4,10.3,1,0,0
0,90,0,114.4,127.7,253.1,10.1,2,0,0
0,67,0,138.9,208.9,232.4,9.2,2,0,0
0,113,0,186,237.4,148.1,12.2,1,0,0
0,121,26,170.4,254.5,219.6,15.1,0,0,1
0,93,0,164.5,230.9,149.9,9.9,4,0,0
0,121,0,168.6,168.6,95.3,12.3,1,0,0
1,53,0,261.2,250.8,176,9.8,0,0,0
0,75,0,190.5,178.4,162.4,13.1,1,0,0
0,132,0,181.1,314.4,246.7,4.2,2,0,0
0,162,0,177.1,114.7,153.6,6.5,3,0,0
0,140,0,160.5,240.5,233.5,11.3,1,0,0
0,91,0,134.7,295.3,195.5,6.6,2,0,0
0,73,28,198.2,139.1,199.1,8.8,2,0,1
1,95,0,228.9,255.7,208,10.1,4,1,0
0,145,0,241.7,135.8,277.6,13.1,0,0,0
0,100,0,131.1,176.2,89.7,4.3,1,0,0
0,122,0,234.1,200.2,237.4,13.1,2,0,0
0,109,0,200.1,300.9,236,11.9,0,0,0
0,82,0,154,94.4,287.6,10.1,1,0,0
0,65,23,224.2,189.6,222.8,9.8,0,0,1
0,52,0,148.3,181.6,155.6,8.3,3,0,0
0,136,24,174.6,176.6,214.4,8.8,2,0,1
0,75,0,138.5,153.2,215.6,11.1,1,0,0
0,146,0,109,265.8,228.3,12.6,1,0,0
0,105,0,162.3,212.5,214.7,11.1,4,0,0
0,48,0,210.8,189.6,157.6,16.4,2,0,0
0,45,0,142.4,318.7,224.1,11.1,1,0,0
0,106,37,223.5,235.1,140.1,10.6,2,0,1
0,33,0,182.5,232.1,149.2,7.5,2,0,0
0,68,0,219.6,141.1,205.7,10.8,2,0,0
0,106,0,193.6,238.2,176.4,12.9,0,0,0
0,141,0,192.4,156.9,175.8,11,0,0,0
0,98,0,236.2,189.4,153.6,13.3,0,0,0
0,94,28,233.2,113.3,118,16.1,0,0,1
0,65,0,158.8,188.5,189.3,9.8,2,0,0
0,85,0,126.1,274.7,184.4,9.8,1,0,0
1,71,0,290.4,253.9,263.3,10.1,3,0,0
0,112,30,60.6,165.9,132.8,13.3,0,0,1
0,110,0,148.4,193.8,206,6.9,0,0,0
0,111,0,246.5,216.3,179.6,12.7,2,0,0
1,74,0,298.1,201.3,214.7,9.7,2,0,0
0,105,0,119.3,185.1,157,10.9,2,0,0
0,40,0,242.5,232.9,154,9.6,0,0,0
1,128,18,222.1,160.6,218.8,13.6,0,1,1
1,123,0,236.2,273.9,227,10.1,2,0,0
0,122,0,144.2,212.2,169.3,9.5,0,0,0
0,114,19,154.6,241.6,160,12.6,3,0,1
0,102,25,137.4,176.7,188.2,10.2,2,0,1
0,126,0,103.7,127,329.3,14.4,0,0,0
1,150,0,136.6,209.4,161.1,12.2,4,0,0
1,60,0,289.8,255.6,242.8,11.7,2,0,0
0,123,0,260.9,168.5,178.3,13.3,3,0,0
1,138,0,196.2,176.5,232.4,15.2,0,1,0
0,29,0,195.6,126.4,148.6,14.2,1,0,0
0,111,0,222.2,162.5,184.9,11.9,4,0,0
1,37,0,172.9,183,226.4,9.8,0,1,0
1,111,0,249.8,242.4,231.8,11.6,0,0,0
0,81,0,154.5,216.2,229.8,13.7,1,0,0
0,46,0,90.4,276.2,146.5,12.7,1,0,0
0,69,27,268.8,246.6,271.9,16.4,0,0,1
0,125,0,106.1,157.6,192.5,8.1,1,0,0
0,43,0,27,160.9,279.5,10.7,3,0,0
0,127,27,140.1,223.4,257.9,3.8,1,0,1
0,94,0,245,180.4,262.9,9.7,1,0,0
0,46,0,196.7,205.9,216.6,11.2,3,0,0
0,73,26,131.2,106.5,221.7,10.2,2,0,1
0,146,23,149.6,239.8,293.5,7.4,2,0,1
0,93,0,239.8,251.8,168.6,10.9,1,0,0
0,52,31,142.1,193,253.4,11,1,0,1
0,202,0,115.4,178.7,185.7,6,3,0,0
0,129,31,193,224.8,197.6,10.3,2,0,1
0,94,0,206.1,224.6,256.7,13,1,0,0
0,100,0,160.3,221.3,150.4,11.2,0,0,0
0,43,0,199.9,288.4,180.6,11.3,1,0,0
0,130,0,213.1,206.2,163.4,8.9,0,0,0
0,124,0,178.3,235,239.7,10.9,3,0,0
1,92,0,252.3,207,284.6,12,3,1,0
0,48,0,197.7,136.7,244.4,13.2,4,0,0
0,98,29,111.1,217.9,248.1,6.6,2,0,1
1,100,0,96.5,210.2,146.4,12.5,1,0,0
0,79,0,156.9,122.2,189.1,11.3,3,0,0
0,164,0,123.3,170,165.9,12.7,1,0,0
0,105,0,193.7,183.2,293.7,10.8,1,0,0
0,89,0,206.9,167.7,155.7,10.9,0,1,0
1,126,0,249.8,261.9,166.8,12.7,3,0,0
0,96,0,144,224.7,227.7,10,1,0,0
0,120,33,299.5,163.4,146.7,11.6,0,0,1
1,212,0,226,304.6,181.2,12.6,2,0,0
0,72,0,137.6,143.5,273.7,9.6,2,0,0
0,155,26,211.7,139.2,146.7,11.1,1,1,1
0,89,0,89.7,179.8,145.7,9.5,2,0,0
0,126,0,197.6,246.5,285.3,12.5,2,1,0
1,172,0,270,256.6,168.5,12,2,0,0
0,75,0,224.7,192,212.2,11.3,3,0,0
0,143,0,194.3,123.6,229.5,10.2,2,0,0
1,166,0,47.7,264.4,235.2,13.2,0,1,0
0,132,0,190.1,182.2,279.8,13,1,0,0
1,94,0,89.5,339.9,172.9,7.9,1,1,0
0,99,0,182.6,154.5,196,12.1,0,0,0
0,136,35,205.5,298.5,214.2,6.9,1,0,1
0,119,0,231.5,266.9,211,7.4,1,0,0
1,115,0,251.3,252.5,118.3,9.9,3,1,0
0,160,0,171.2,243.5,178.2,13,2,0,0
0,166,0,197.9,251,138.3,11.2,2,0,0
0,120,0,134.8,204.1,238.4,6.7,1,0,0
0,173,0,191.4,168.5,109.3,10.3,1,0,0
0,156,0,174.5,197.4,238.5,10.6,0,0,0
0,70,0,177.4,226.2,254.1,10.9,0,0,0
0,41,0,182.1,211.5,207.4,6.8,1,0,0
0,132,0,222.4,165.4,208.4,11.2,0,0,0
1,47,0,47.8,178.9,152.6,13.3,0,1,0
0,160,0,121.8,89.3,150.7,10.3,1,0,0
0,180,0,143.5,189.3,174.9,8.8,3,0,0
0,93,0,164.9,210.4,229.4,7.8,2,0,0
0,109,0,193.6,148.7,282.5,13.1,2,0,0
0,80,0,101.1,263.2,137.7,7.3,0,0,0
0,54,24,92.3,193.1,99.3,11.6,2,0,1
0,121,0,168.9,123.9,266.3,2.9,2,0,0
0,157,29,219.2,206,192.4,15,1,0,1
0,170,37,178.1,242.8,243,13,0,0,1
0,138,0,146.5,284.5,176,14,3,0,0
0,92,31,172.3,266.2,228.2,11.8,1,0,1
0,126,0,190.9,149.7,191.4,13,1,0,0
1,41,0,232.1,327.1,226.5,10.9,3,0,0
1,167,0,169.2,173.3,216.5,12.4,4,0,0
0,91,0,123.8,319,237.6,7.3,2,0,0
0,127,0,96,177,162.2,9.7,3,0,0
0,88,27,93.4,252,189,10.9,1,0,1
0,113,0,90.6,170.6,137.4,5.4,1,0,0
0,78,0,152.9,256.6,173.6,5.3,2,0,0
0,123,0,257.9,211.6,189.3,9.4,2,0,0
0,136,29,85.2,230.4,243.6,9,2,1,1
0,68,34,160,184.5,208.3,6.1,1,0,1
0,132,10,182.9,292.4,142.3,11.5,0,0,1
0,133,0,216.2,222.2,192,3.1,2,0,0
0,127,0,261.7,181.8,100.9,3.3,0,0,0
0,110,0,241.2,174.3,245.3,8.5,2,0,0
0,121,0,177.2,123.5,213.2,8.4,1,0,0
0,116,0,89.5,180.8,193.1,14,2,0,0
0,112,16,200.3,197.8,151.1,10.4,1,1,1
1,97,0,145,294.3,239.8,11,4,1,0
0,43,0,159.5,119.7,173.9,6.8,2,0,0
0,110,0,151.8,138,233.5,11.2,3,0,0
0,67,0,176.2,236,152.5,10.6,1,0,0
0,166,0,152.1,121,198,9.8,0,0,0
0,129,0,161.3,220.6,224.7,9.6,1,0,0
0,103,0,171.7,144.5,157.9,6.8,3,1,0
1,71,0,278.9,190.2,255.2,11.7,0,0,0
0,112,27,213,226.2,189.8,11.1,4,0,1
0,8,36,242.9,170.9,177.3,4.8,1,0,1
1,98,0,217.2,303.4,197.1,12.4,0,0,0
0,90,0,175.9,285.2,150.8,13,1,0,0
1,13,0,303.2,170.5,227.6,11.5,0,0,0
0,58,0,238.9,187.2,181.1,11.8,2,0,0
0,137,22,189.6,179,179.6,11.4,2,0,1
1,116,0,133.3,247.8,219,11.3,5,0,0
0,94,28,92.7,127.8,225.6,9.9,3,0,1
0,87,0,177.2,248.9,200.8,8.6,3,0,0
0,120,0,184.5,209,169.7,10.2,2,0,0
0,97,24,176.1,159.4,269.1,12.1,0,0,1
0,134,0,204.7,143.1,165.8,11,6,0,0
0,68,0,143.6,134.3,215.6,15.5,2,0,0
0,93,0,179.3,188.8,253.2,12.1,1,0,0
0,120,0,137.3,212.2,152.7,10.5,1,0,0
0,41,0,237.8,223.5,217.4,10.2,2,0,0
0,80,0,203.7,216.4,154.2,7.6,2,0,0
0,83,25,191.3,250.7,249.4,17.6,2,0,1
0,109,0,209.1,205,119.4,7.8,2,1,0
0,66,33,88.8,109.6,172.7,7.1,3,0,1
0,104,0,97.2,155.6,261.6,12.4,0,0,0
0,89,0,137.9,192.6,255.7,11,1,0,0
0,127,0,224.3,185.7,159.4,10,2,0,0
0,117,13,207.6,152.7,232.8,9.7,1,0,1
0,128,0,268.1,120.5,220.8,14.4,2,0,0
1,88,0,166.7,179.3,242.7,6.8,4,0,0
1,61,0,267.1,180.4,230.6,17.3,1,0,0
0,22,0,181.8,198.6,206.6,9.3,2,0,0
0,78,0,147.1,199.7,160.7,13.7,0,0,0
0,56,29,37.7,144.1,226.6,4.9,1,0,1
0,192,0,185,224.9,212.4,11.4,2,0,0
0,70,0,156.4,171,196.1,8.6,2,0,0
0,148,0,239.3,195.7,232.6,10.9,1,0,0
0,65,29,215.5,161.9,128.3,8.8,2,0,1
0,119,0,134.9,211.5,188.5,11.3,1,0,0
0,80,0,194.8,209.9,194.1,12.8,0,0,0
0,152,20,239.1,209.1,268.2,13.3,5,0,1
0,113,0,92.6,177.6,159.8,14.4,3,0,0
0,75,0,209.4,211.5,291.2,7.2,1,0,0
0,80,0,197.6,164.5,94,6.4,1,0,0
0,148,0,17.6,161.7,203.1,10.6,1,0,0
0,63,0,62.9,202.9,259,8.9,1,1,0
0,97,28,202.3,69.2,257.6,6.7,1,0,1
0,166,0,136.1,181.4,131.4,11.3,0,0,0
0,94,0,207,167.4,238.2,2.6,1,0,0
0,85,33,207.9,233.5,221.3,13.5,1,0,1
1,80,0,276.5,195.6,210.3,7.2,1,1,0
0,210,31,313.8,147.7,192.7,10.1,3,0,1
0,88,25,288.5,203.4,228.4,13,1,1,1
0,100,0,210.9,329.3,127.1,9.4,4,0,0
0,154,35,64.9,184.1,151.6,14.6,1,0,1
0,32,26,243.5,236.8,173.3,9,1,0,1
0,18,0,197,203.7,202,8.7,3,0,0
0,126,31,278,253.2,223.2,8.7,0,0,1
0,144,37,219.9,222.1,118.5,10,1,0,1
1,29,0,313.2,216.3,218.4,12.8,2,0,0
0,86,16,145.7,191,215.5,11.3,0,0,1
0,138,37,75.8,173.6,162.6,8.2,0,0,1
0,146,0,195.9,228.6,303.5,12.2,3,0,0
0,175,0,132,231.2,313.4,8.7,1,0,0
0,74,0,124,262.1,268.2,11.7,2,0,0
0,48,0,171.9,159,139.5,7.6,2,0,0
0,74,31,249.4,209.5,180.6,9.9,4,0,1
0,105,0,228.4,145.1,245.3,7.7,0,1,0
0,157,0,168.6,205.1,175.8,5.9,3,0,0
0,217,0,123.7,248.5,269.6,13.3,0,0,0
0,68,0,178.7,252.3,255.7,8.4,1,0,0
0,80,0,113.2,185.5,237.3,9.5,1,0,0
0,38,25,142.4,313.7,126.6,13.4,2,0,1
0,107,38,204.2,205.9,286.5,8.3,0,0,1
0,140,0,149.7,212.5,245.9,12.6,3,0,0
1,98,0,227.1,120.5,117,4.7,5,0,0
0,114,0,155.3,169.9,207,12.6,2,0,0
0,46,0,156.4,185.5,226.7,11.8,1,0,0
0,118,42,148.7,167.3,270.6,10.4,0,0,1
0,37,0,271.7,155.1,199.5,6.6,3,0,0
0,34,0,193.7,126.9,221.2,8.8,0,0,0
0,98,23,245.5,292.7,184,10.8,1,1,1
1,113,0,245.3,259.9,204.3,10.7,3,0,0
0,69,0,196.1,236.8,182.3,11.9,0,0,0
0,121,0,134.1,195.1,159.6,10.5,2,0,0
0,59,31,225,191.3,226.7,9.1,1,1,1
0,59,0,189.7,115.9,220.6,7.4,0,0,0
0,190,0,142.9,177.9,113.3,6.6,0,0,0
0,109,0,175.6,238,198.4,10.2,1,0,0
0,136,0,92.4,219,212.6,12.9,2,0,0
0,86,0,92.8,159.6,148.7,8.8,1,0,0
0,100,27,221.7,236.1,192.7,8,0,0,1
0,106,0,159.6,276.8,223.5,8.8,0,0,0
0,104,0,144.5,180.5,226,17,2,0,0
0,129,0,159.1,202.5,233.1,11.5,2,0,0
0,205,0,49.9,150.7,188.2,10.1,2,0,0
0,93,32,116.9,232.4,127.7,11,0,0,1
0,123,0,150,89.8,326,11.1,3,0,0
0,99,0,254.4,159.3,264.4,6,1,0,0
0,61,33,270.7,200.7,201.7,10.9,3,0,1
0,71,0,207,173.8,178.4,12.1,1,0,0
0,4,0,145.3,303.8,206.1,8.9,0,1,0
0,148,25,230.7,233.8,215.8,13.5,3,0,1
0,141,0,151.5,242.2,304.2,10.8,1,0,0
0,56,0,146.1,196.2,310.1,9.2,0,0,0
0,160,0,256,187.4,119.1,11.5,3,0,0
0,43,35,200.2,244.4,207.2,11.6,3,0,1
0,42,0,150.7,246.7,103.8,7,2,0,0
0,135,0,186,66,213.1,12.9,1,1,0
0,106,0,212.9,187,128.1,6.3,3,0,0
0,106,0,194.8,213.4,190.8,11.5,0,0,0
0,83,30,272.5,253,180.8,8.7,3,0,1
0,110,0,135.1,205.2,166.3,11.7,1,0,0
0,153,0,154.6,263,367.7,15.5,1,0,0
0,109,35,230.5,265.8,269.7,10.6,5,0,1
0,31,0,165.4,203.7,201.7,8.2,1,0,0
1,124,0,143.3,230.7,214.3,7.8,4,0,0
1,110,0,271.1,237,239.9,9.8,2,0,0
0,124,0,253.5,117.9,248.5,14,0,0,0
1,82,0,167.1,131.8,187.4,9.4,6,0,0
0,122,0,168.3,87.6,247.2,8.4,1,0,0
0,137,0,104.7,249.8,192.3,8.9,1,0,0
0,69,0,135.4,238.1,195.6,10.6,1,0,0
0,46,34,191.4,361.8,147.5,7.2,1,0,1
0,103,0,158.7,198.4,181.1,10.5,1,0,0
0,16,0,144.8,164.9,231.5,8.2,2,0,0
0,119,0,98.8,146.9,190.7,10,3,0,0
1,124,0,157.8,203.2,168.7,10,3,1,0
0,122,37,163,312.8,200,11.6,1,0,1
0,139,0,181.6,335.7,149.8,8.3,4,0,0
0,67,0,129,188,235,11.2,2,0,0
0,84,0,86,260.7,98.6,8.9,1,0,0
0,101,17,193.9,189.8,196.3,12.6,0,0,1
0,40,0,109.4,244.7,276.9,7.1,0,0,0
0,61,0,188.9,153.6,213.3,10.2,2,0,0
1,120,0,179.9,170,190.6,13.8,1,1,0
0,95,0,183.4,281.3,105.2,8.2,1,0,0
0,98,0,288.1,137.9,206.5,0,0,0,0
0,114,0,169.2,149.9,196.9,4.6,2,0,0
1,68,29,195.5,171.6,204,13.5,1,1,1
0,149,20,264.4,219.6,200.4,11.3,2,0,1
0,22,0,207.7,210.6,238.2,9.6,0,0,0
0,176,0,169.5,112.9,56.6,8.7,0,0,0
0,152,0,141.5,263,207.1,3.4,2,0,0
0,118,0,154.8,244,159.6,12.8,0,0,0
0,101,0,133.5,219.6,210,11.7,1,1,0
1,102,0,273.2,211.1,203.7,13.1,2,0,0
0,118,0,224.6,225.9,269,12.5,2,0,0
1,105,0,273.8,289.7,269.1,5.8,2,0,0
1,153,0,159.5,275.5,176.7,10.1,1,0,0
0,71,0,104,197,110.1,14.6,0,0,0
0,71,31,115.4,217.4,239.9,13.1,1,0,1
0,68,0,222.1,199.4,162.4,9.4,2,0,0
0,66,0,116.4,95.6,181.5,10.5,3,0,0
0,101,0,217.7,231.7,185.3,0,3,0,0
0,116,0,129.4,157.3,215.5,13.3,0,0,0
0,54,33,161.8,273,153.9,13.7,0,0,1
0,112,29,198.8,238.6,289.5,11.5,1,0,1
0,122,45,147.8,147.4,203.5,14,1,0,1
0,74,0,262.3,198.9,165.9,6.6,3,0,0
0,90,0,246.4,160.3,170.9,7.6,1,0,0
1,112,0,174.3,140.2,215.4,9,4,0,0
0,85,0,183.4,168.8,199.7,9.9,4,0,0
0,100,0,191.9,200.9,271.9,18.2,1,0,0
0,114,0,187.8,154.6,213.9,10.1,2,0,0
0,83,0,259.7,152.7,224.7,10.2,0,0,0
0,157,0,180.4,194,227.3,8.4,0,1,0
0,51,0,51.8,230.2,227.5,10.4,2,0,0
1,42,0,303.9,232.2,147.1,5.8,1,0,0
1,101,36,123.7,172.6,280.5,8.8,1,0,1
0,112,0,206.2,164.5,140.3,12.6,3,0,0
0,56,0,164.3,233.7,187.3,11.8,2,0,0
1,53,0,228.6,132.8,227.2,10.1,9,0,0
0,64,22,200.4,131.1,230.7,7.6,1,0,1
0,123,0,154.3,183,54,10.9,0,0,0
0,68,30,122.9,233.5,199.5,9.6,2,0,1
0,40,0,220.8,265.7,212.8,6.4,0,1,0
0,132,0,214.6,251.7,240.8,13.9,0,0,0
1,120,0,202,184.3,176,7.4,2,1,0
1,108,32,209.5,109.6,189.7,9.1,6,0,1
1,161,0,297.9,238.1,240.5,8.9,1,0,0
1,130,0,212.8,189.8,170.1,10.6,0,0,0
0,122,0,145.6,284.7,228.2,12.2,0,0,0
0,130,19,152.9,213.2,205.3,10.8,2,0,1
0,90,0,125.4,269.1,238.6,11,1,0,0
0,139,25,138.3,80.6,163.7,8.3,0,0,1
0,57,0,189.3,174.9,221.9,11.2,3,0,0
0,128,0,199.3,194.8,298.2,14.3,4,0,0
0,127,0,247.5,108.5,232,10.6,2,1,0
1,107,0,294.9,192.8,148.1,13.2,1,0,0
0,177,0,175.4,155.3,179.4,11.5,1,0,0
0,121,0,179.4,143,116.3,11.2,1,0,0
0,99,39,126.8,293.6,174.1,8.4,0,1,1
1,126,0,239.7,281.7,183.5,11.4,1,1,0
1,77,33,143,212.2,104.9,15.3,5,0,1
0,21,0,91.9,198.4,171.7,13,2,0,0
0,56,0,210.4,176.6,149.7,15.5,1,0,0
1,92,29,201.3,203.7,129.9,6.4,1,0,1
0,81,0,145.6,287.9,181.7,9.2,2,0,0
1,139,31,203.5,200.3,214,13.4,1,1,1
0,68,0,232.4,153.3,214.6,10.5,1,0,0
0,183,8,86.5,285.2,180.4,8.7,2,0,1
0,90,0,109.9,220.8,104,10.9,0,0,0
0,165,0,156,276.1,175.9,9.3,1,0,0
1,89,0,326.3,165.1,162.9,7.5,1,0,0
0,59,0,195,198.5,304.3,14.8,0,0,0
0,16,0,110,147.3,190.5,6.4,0,1,0
1,114,0,147.1,161,275.9,9,5,0,0
0,113,0,156,256.8,175.3,11.9,2,0,0
0,120,0,98.2,186.7,146.7,9.3,2,0,0
0,115,0,210.6,153.1,262.2,11,0,0,0
1,37,0,239.9,261.6,207.1,8.9,2,0,0
1,100,0,159.9,179.9,154.4,11.6,2,1,0
1,132,0,197.8,133.9,177.3,10.9,4,0,0
0,38,36,115.4,166.2,184.7,15.2,2,0,1
0,1,0,123.8,236.2,73.2,3.7,0,0,0
0,97,15,117.6,196.3,157.4,6.4,1,0,1
0,55,28,105.3,197.4,187.5,8.6,2,0,1
0,75,0,111.7,237.3,253.5,13.1,1,0,0
0,83,0,159.3,202.3,229,9.5,2,0,0
1,40,0,81.7,210.2,212,11.3,6,0,0
0,101,21,238,209.6,233,10,2,0,1
0,120,40,128.1,247.7,199.7,15.6,0,0,1
0,183,31,171.2,193.6,196.5,10.2,1,0,1
1,75,0,109,259.3,182.1,13.3,4,0,0
0,80,0,220,207.7,168.4,12.1,2,0,0
0,88,0,55.6,242.7,176.3,11.3,0,0,0
0,112,23,286.6,315.3,193.9,10.3,1,0,1
0,63,0,207.6,229,162.6,13.3,1,0,0
1,105,31,109.6,249.3,321.2,8.3,4,0,1
0,92,0,197.2,242.3,192,11,2,0,0
0,177,0,175.7,168.6,198.9,14.6,1,0,0
0,118,0,205.2,184.8,176.1,7,0,0,0
0,111,13,193.1,111.6,227.4,12.1,1,0,1
0,82,34,232.6,153.2,286.7,4.7,3,0,1
0,74,0,102.7,149.3,188.1,11,0,0,0
0,121,31,263.1,279.3,127.1,9.7,5,0,1
0,131,0,197,201,151.2,11.6,1,0,0
0,125,0,169.3,156,210.8,11.6,2,0,0
0,19,0,201.5,129.2,220.6,12.9,1,0,0
0,138,0,251,91.2,142.2,13.8,3,0,0
0,119,0,230.4,225,198.5,7.6,3,0,0
0,137,0,109.8,230.5,255.8,11.9,1,0,0
1,182,0,279.5,203.2,174.2,10.7,2,0,0
0,135,0,173.4,222,64.2,13.7,1,0,0
0,134,38,214.4,211.7,165,10,1,0,1
0,45,0,96.1,246.8,229.7,9.7,1,0,0
0,129,0,101.4,249.1,157.6,7.1,1,0,0
0,142,0,232.5,181.8,203.1,10.4,4,0,0
0,130,45,174.5,217.5,220.3,12.2,1,0,1
0,163,23,224,233.5,293.9,8.8,1,0,1
0,105,0,211.1,176.7,221.5,14.7,4,0,0
0,119,0,109.2,153.1,240,9.8,2,0,0
0,78,0,220,179.9,188.2,11.5,0,0,0
0,92,0,181.4,164.5,171,10.9,2,0,0
0,146,11,180.7,173.7,231.5,10.1,2,0,1
0,125,32,96.5,145.8,174.4,9.4,1,0,1
0,88,0,183.5,170.5,193.8,8.3,3,0,0
0,83,38,107.9,140.4,253.6,10.5,0,0,1
0,3,0,161,244.9,180.8,7.7,1,1,0
1,152,41,146.8,285.6,213.6,4.3,1,1,1
0,48,0,149.2,161.9,197.9,8.3,3,0,0
0,189,0,227.8,169.5,201.1,5.6,3,0,0
0,95,23,160.3,202.4,191.1,7.4,0,0,1
1,129,0,137.8,225.8,145.2,10.2,1,0,0
0,66,40,141.7,268.3,241.3,8.5,0,0,1
0,80,22,196.4,150.3,176.2,9.3,0,0,1
0,1,0,175.2,151.7,230.5,5.3,1,0,0
0,84,0,146.8,171.7,234.5,9.9,1,0,0
0,96,0,173.9,287.4,204.8,9.1,1,0,0
0,123,34,305.2,156.5,280,13.2,1,0,1
1,116,29,162.3,279.3,192.7,11.7,3,1,1
0,105,0,150,293.8,250.7,10.3,3,1,0
0,80,0,197.5,206.9,163.6,11.3,1,0,0
0,157,0,240.2,153,249,10.2,2,0,0
0,67,30,186.2,286.7,164.3,12.9,2,0,1
0,141,39,116.9,276.5,289.9,12.3,0,0,1
0,79,17,236.7,263.5,259.6,12,1,0,1
0,76,0,173.2,131.2,170.9,5.4,0,0,0
0,111,0,152.2,137.2,185.9,9.8,0,0,0
0,94,0,181.3,182.4,180.6,6.7,0,0,0
1,143,0,167.8,211,153.5,10.5,4,0,0
0,109,0,175.4,250.7,289.3,9.8,1,0,0
0,138,0,87.6,266.9,214.6,9.8,2,0,0
0,73,0,203.3,141.9,200.7,8.5,0,0,0
1,21,0,92.6,161.9,285,11.3,5,0,0
0,148,21,262.9,149.5,140.5,8.1,1,0,1
0,103,0,160.8,155.8,254.3,8.5,1,0,0
0,143,22,141.8,167.3,178.1,7.8,1,0,1
0,79,32,50.6,201.4,146.8,4.2,2,0,1
0,89,0,134.9,156,197.5,10.2,1,0,0
0,120,0,252.1,226.1,155.6,13.8,1,0,0
0,121,41,215.5,241.8,147,9.6,1,0,1
0,101,0,124.8,257.2,193.2,13.4,0,0,0
0,115,0,178.7,271,245.9,16.4,2,0,0
0,168,0,183.2,179.2,292.8,9.9,2,0,0
0,90,0,167.5,139.1,138.4,13,1,0,0
0,70,0,147.1,200,234.9,12.5,3,0,0
0,138,0,230.1,212,174.9,13.2,1,0,0
0,43,0,135.8,163.2,229.8,12.6,0,0,0
0,117,20,205.7,136.1,159.4,8.7,2,0,1
0,108,0,73.8,143.4,170.2,10.9,2,0,0
0,118,0,189.3,233.5,270.9,10,2,0,0
0,169,0,147.2,161.9,142.1,7.2,3,0,0
0,62,42,137.3,184.2,231.4,10.2,0,0,1
0,86,0,70.7,211,174.6,0,2,0,0
0,44,0,204.6,205.2,164.6,10.7,0,0,0
1,111,0,123.1,213.9,184.9,12,5,0,0
0,127,19,129.7,160.8,265,12.2,2,0,1
0,151,0,198.7,209.5,281.9,12.4,0,1,0
0,53,0,145.1,233.7,208.7,7.9,2,0,0
0,15,0,135.2,152.5,224.8,8.4,2,0,0
0,123,28,124.7,250.4,216.4,7.8,1,0,1
0,137,0,215.9,145.4,186.9,12.1,1,0,0
0,106,0,119.2,228.4,197.9,8.4,2,0,0
0,88,0,144.3,156.4,214.7,7.8,3,0,0
0,106,0,235.2,220.6,236.3,11.8,1,0,0
0,95,0,174,281.1,197.2,9.7,0,0,0
1,57,0,115,122.3,245,6.4,0,1,0
0,184,0,151.7,178.5,229.1,13.1,2,0,0
0,109,0,153.1,234.1,329.2,9.9,3,0,0
0,127,0,218.6,149.9,204.6,9.2,2,0,0
0,82,0,265.2,178.7,174.7,10.7,2,0,0
0,180,0,143.3,180.5,184.2,10.1,1,0,0
0,174,0,190.3,252.7,220.6,7.2,2,0,0
1,92,0,184.7,262,239.5,12.3,2,0,0
0,81,0,115.3,224.7,152.5,18,1,0,0
1,125,0,113,169.2,156.6,9.2,2,0,0
1,119,0,294.2,232.5,195,9,0,0,0
0,122,0,215.6,167.8,207,6.4,3,0,0
0,34,0,128.8,208.7,202.1,14,1,0,0
1,138,28,211.2,312.5,178,10.7,3,1,1
0,90,24,71.2,181.6,186.9,12.9,1,0,1
0,73,0,94.9,253.2,175.1,14.2,2,0,0
1,19,0,259.4,269.7,175.3,9.5,1,0,0
0,120,28,215.8,285.2,192.1,6.9,1,0,1
0,160,0,97.5,268.1,255.3,13.2,3,0,0
0,141,0,146.5,169.9,238.8,8.2,0,0,0
0,90,0,157.9,234,210,12.2,2,0,0
0,72,0,139.9,223.6,240.8,12.7,2,0,0
0,117,21,153.2,263.3,135,11.9,1,0,1
0,79,0,103.5,319.3,239.9,8.4,2,1,0
0,87,0,185.8,192.3,200,6.6,1,0,0
0,102,0,129.5,354.2,145.5,10.9,1,0,0
0,49,0,236.6,220.9,146.8,8.9,1,0,0
0,67,0,260.4,208.2,207.9,10,6,0,0
0,107,0,167.3,163.9,185.9,6.7,2,0,0
0,190,0,182.2,212.3,233,9.3,2,0,0
0,118,0,113,150.1,204.3,10.8,2,0,0
0,120,0,185.7,235.1,256.4,16.9,0,0,0
